# Stacks v2.64;  Phylip sequential; May 16, 2024
# Seq Pos	Locus ID	Column	Population
1627	23116	11	Bishop:C,Red_Knolls:M,
1628	23143	104	Bishop:K,Red_Knolls:K,
1629	23150	151	Bishop:K,Red_Knolls:K,
1630	23151	35	Bishop:R,Red_Knolls:R,
1631	23152	46	Bishop:R,Red_Knolls:R,
1632	23168	25	Bishop:S,Red_Knolls:S,
1633	23201	123	Bishop:W,Red_Knolls:W,
1634	23226	123	Bishop:K,Red_Knolls:K,
1635	23227	72	Bishop:R,Red_Knolls:R,
1636	23272	156	Bishop:W,Red_Knolls:W,
1637	23281	135	Bishop:W,Red_Knolls:W,
1638	23286	76	Bishop:K,Red_Knolls:K,
1639	23327	63	Bishop:R,Red_Knolls:R,
1640	23340	21	Bishop:K,Red_Knolls:K,
1641	23344	103	Bishop:M,Red_Knolls:C,
1642	23363	319	Bishop:R,Red_Knolls:R,
1643	23372	134	Bishop:M,Red_Knolls:M,
1644	23376	82	Bishop:R,Red_Knolls:R,
1645	23377	49	Bishop:A,Red_Knolls:W,
1646	23444	82	Bishop:S,Red_Knolls:S,
1647	23450	7	Bishop:K,Red_Knolls:K,
1648	23452	68	Bishop:R,Red_Knolls:R,
1649	23472	39	Bishop:Y,Red_Knolls:Y,
1650	23476	100	Bishop:A,Red_Knolls:M,
1651	23480	12	Bishop:R,Red_Knolls:R,
1652	23493	72	Bishop:R,Red_Knolls:R,
1653	23494	100	Bishop:W,Red_Knolls:W,
1654	23529	14	Bishop:Y,Red_Knolls:C,
1655	23531	123	Bishop:R,Red_Knolls:R,
1656	23534	29	Bishop:R,Red_Knolls:R,
1657	23537	11	Bishop:Y,Red_Knolls:Y,
1658	23547	11	Bishop:R,Red_Knolls:R,
1659	23549	44	Bishop:R,Red_Knolls:R,
1660	23554	94	Bishop:W,Red_Knolls:W,
1661	23562	149	Bishop:K,Red_Knolls:K,
1662	23575	78	Bishop:Y,Red_Knolls:Y,
1663	23585	30	Bishop:R,Red_Knolls:R,
1664	23605	157	Bishop:R,Red_Knolls:R,
1665	23606	30	Bishop:W,Red_Knolls:W,
1666	23618	51	Bishop:Y,Red_Knolls:Y,
1667	23620	40	Bishop:R,Red_Knolls:R,
1668	23621	42	Bishop:R,Red_Knolls:G,
1669	23630	129	Bishop:M,Red_Knolls:M,
1670	23643	67	Bishop:R,Red_Knolls:R,
1671	23651	8	Bishop:R,Red_Knolls:R,
1672	23671	153	Bishop:G,Red_Knolls:R,
1673	23688	47	Bishop:M,Red_Knolls:M,
1674	23695	41	Bishop:W,Red_Knolls:W,
1675	23703	126	Bishop:Y,Red_Knolls:Y,
1676	23713	59	Bishop:M,Red_Knolls:M,
1677	23731	381	Bishop:M,Red_Knolls:M,
1678	23740	105	Bishop:T,Red_Knolls:K,
1679	23744	76	Bishop:Y,Red_Knolls:Y,
1680	23747	47	Bishop:W,Red_Knolls:W,
1681	23799	43	Bishop:K,Red_Knolls:K,
1682	23806	105	Bishop:K,Red_Knolls:T,
1683	23807	7	Bishop:K,Red_Knolls:K,
1684	23833	43	Bishop:K,Red_Knolls:K,
1685	23835	53	Bishop:R,Red_Knolls:R,
1686	23839	97	Bishop:W,Red_Knolls:W,
1687	23847	30	Bishop:W,Red_Knolls:W,
1688	23859	60	Bishop:R,Red_Knolls:R,
1689	23869	36	Bishop:R,Red_Knolls:R,
1690	23887	35	Bishop:K,Red_Knolls:K,
1691	23948	367	Bishop:W,Red_Knolls:W,
1692	23963	10	Bishop:Y,Red_Knolls:Y,
1693	23980	129	Bishop:M,Red_Knolls:M,
1694	23996	40	Bishop:A,Red_Knolls:R,
1695	24006	128	Bishop:R,Red_Knolls:R,
1696	24022	14	Bishop:A,Red_Knolls:W,
1697	24045	83	Bishop:R,Red_Knolls:R,
1698	24065	94	Bishop:R,Red_Knolls:R,
1699	24069	216	Bishop:K,Red_Knolls:K,
1700	24089	102	Bishop:R,Red_Knolls:R,
1701	24109	84	Bishop:R,Red_Knolls:R,
1702	24124	60	Bishop:R,Red_Knolls:R,
1703	24127	99	Bishop:Y,Red_Knolls:Y,
1704	24128	52	Bishop:W,Red_Knolls:W,
1705	24131	75	Bishop:G,Red_Knolls:S,
1706	24151	408	Bishop:K,Red_Knolls:K,
1707	24154	49	Bishop:Y,Red_Knolls:Y,
1708	24157	322	Bishop:G,Red_Knolls:R,
1709	24168	42	Bishop:R,Red_Knolls:R,
1710	24176	326	Bishop:W,Red_Knolls:T,
1711	24188	34	Bishop:S,Red_Knolls:S,
1712	24194	131	Bishop:Y,Red_Knolls:Y,
1713	24197	75	Bishop:Y,Red_Knolls:Y,
1714	24201	79	Bishop:R,Red_Knolls:R,
1715	24211	37	Bishop:Y,Red_Knolls:C,
1716	24223	118	Bishop:M,Red_Knolls:M,
1717	24227	156	Bishop:S,Red_Knolls:S,
1718	24245	295	Bishop:R,Red_Knolls:R,
1719	24279	151	Bishop:K,Red_Knolls:K,
1720	24324	36	Bishop:Y,Red_Knolls:T,
1721	24341	17	Bishop:R,Red_Knolls:R,
1722	24355	67	Bishop:W,Red_Knolls:W,
1723	24364	434	Bishop:K,Red_Knolls:K,
1724	24384	73	Bishop:R,Red_Knolls:R,
1725	24397	33	Bishop:R,Red_Knolls:R,
1726	24414	28	Bishop:K,Red_Knolls:K,
1727	24427	110	Bishop:Y,Red_Knolls:Y,
1728	24446	116	Bishop:K,Red_Knolls:K,
1729	24452	81	Bishop:G,Red_Knolls:R,
1730	24460	137	Bishop:R,Red_Knolls:R,
1731	24464	73	Bishop:R,Red_Knolls:R,
1732	24469	155	Bishop:R,Red_Knolls:G,
1733	24470	41	Bishop:G,Red_Knolls:R,
1734	24500	155	Bishop:R,Red_Knolls:R,
1735	24512	59	Bishop:M,Red_Knolls:M,
1736	24513	130	Bishop:K,Red_Knolls:K,
1737	24518	255	Bishop:Y,Red_Knolls:Y,
1738	24522	40	Bishop:R,Red_Knolls:R,
1739	24533	337	Bishop:C,Red_Knolls:Y,
1740	24538	26	Bishop:M,Red_Knolls:M,
1741	24539	18	Bishop:Y,Red_Knolls:Y,
1742	24575	101	Bishop:W,Red_Knolls:W,
1743	24636	100	Bishop:G,Red_Knolls:S,
1744	24648	220	Bishop:M,Red_Knolls:M,
1745	24668	61	Bishop:M,Red_Knolls:M,
1746	24674	428	Bishop:K,Red_Knolls:K,
1747	24731	122	Bishop:M,Red_Knolls:M,
1748	24738	72	Bishop:R,Red_Knolls:R,
1749	24768	396	Bishop:W,Red_Knolls:W,
1750	24778	109	Bishop:M,Red_Knolls:M,
1751	24788	99	Bishop:A,Red_Knolls:M,
1752	24801	221	Bishop:M,Red_Knolls:M,
1753	24808	27	Bishop:S,Red_Knolls:S,
1754	24832	129	Bishop:W,Red_Knolls:W,
1755	24837	295	Bishop:Y,Red_Knolls:Y,
1756	24838	14	Bishop:W,Red_Knolls:W,
1757	24848	43	Bishop:K,Red_Knolls:K,
1758	24851	491	Bishop:A,Red_Knolls:W,
1759	24882	12	Bishop:M,Red_Knolls:M,
1760	24883	108	Bishop:T,Red_Knolls:Y,
1761	24885	57	Bishop:Y,Red_Knolls:Y,
1762	24889	11	Bishop:K,Red_Knolls:K,
1763	24898	60	Bishop:S,Red_Knolls:G,
1764	24899	92	Bishop:Y,Red_Knolls:Y,
1765	24908	39	Bishop:K,Red_Knolls:K,
1766	24910	53	Bishop:R,Red_Knolls:R,
1767	24923	58	Bishop:Y,Red_Knolls:Y,
1768	24987	29	Bishop:R,Red_Knolls:R,
1769	24989	101	Bishop:K,Red_Knolls:K,
1770	24995	31	Bishop:K,Red_Knolls:K,
1771	25003	112	Bishop:Y,Red_Knolls:Y,
1772	25015	115	Bishop:Y,Red_Knolls:Y,
1773	25018	119	Bishop:Y,Red_Knolls:Y,
1774	25021	11	Bishop:K,Red_Knolls:K,
1775	25037	37	Bishop:M,Red_Knolls:M,
1776	25045	17	Bishop:W,Red_Knolls:T,
1777	25077	83	Bishop:M,Red_Knolls:M,
1778	25101	72	Bishop:R,Red_Knolls:R,
1779	25106	14	Bishop:Y,Red_Knolls:Y,
1780	25126	76	Bishop:S,Red_Knolls:S,
1781	25140	43	Bishop:M,Red_Knolls:M,
1782	25142	313	Bishop:K,Red_Knolls:K,
1783	25166	90	Bishop:S,Red_Knolls:S,
1784	25168	129	Bishop:T,Red_Knolls:Y,
1785	25192	422	Bishop:K,Red_Knolls:K,
1786	25195	67	Bishop:K,Red_Knolls:K,
1787	25201	96	Bishop:G,Red_Knolls:R,
1788	25215	157	Bishop:R,Red_Knolls:R,
1789	25234	45	Bishop:W,Red_Knolls:W,
1790	25244	95	Bishop:W,Red_Knolls:W,
1791	25245	142	Bishop:S,Red_Knolls:G,
1792	25257	111	Bishop:W,Red_Knolls:T,
1793	25278	48	Bishop:K,Red_Knolls:K,
1794	25280	55	Bishop:R,Red_Knolls:G,
1795	25283	56	Bishop:K,Red_Knolls:G,
1796	25343	125	Bishop:R,Red_Knolls:R,
1797	25356	85	Bishop:M,Red_Knolls:M,
1798	25358	54	Bishop:S,Red_Knolls:S,
1799	25365	288	Bishop:W,Red_Knolls:W,
1800	25369	24	Bishop:M,Red_Knolls:M,
1801	25370	326	Bishop:K,Red_Knolls:K,
1802	25375	57	Bishop:S,Red_Knolls:S,
1803	25376	88	Bishop:R,Red_Knolls:R,
1804	25412	458	Bishop:W,Red_Knolls:W,
1805	25417	19	Bishop:M,Red_Knolls:M,
1806	25423	34	Bishop:S,Red_Knolls:S,
1807	25443	36	Bishop:R,Red_Knolls:A,
1808	25444	66	Bishop:R,Red_Knolls:R,
1809	25528	357	Bishop:R,Red_Knolls:R,
1810	25529	75	Bishop:W,Red_Knolls:W,
1811	25541	139	Bishop:T,Red_Knolls:Y,
1812	25567	59	Bishop:Y,Red_Knolls:Y,
1813	25571	60	Bishop:T,Red_Knolls:Y,
1814	25582	149	Bishop:S,Red_Knolls:S,
1815	25623	153	Bishop:Y,Red_Knolls:Y,
1816	25631	143	Bishop:W,Red_Knolls:W,
1817	25640	52	Bishop:K,Red_Knolls:G,
1818	25670	111	Bishop:Y,Red_Knolls:Y,
1819	25675	66	Bishop:K,Red_Knolls:K,
1820	25676	117	Bishop:K,Red_Knolls:K,
1821	25680	43	Bishop:W,Red_Knolls:A,
1822	25697	75	Bishop:R,Red_Knolls:R,
1823	25699	76	Bishop:G,Red_Knolls:R,
1824	25700	53	Bishop:Y,Red_Knolls:Y,
1825	25709	49	Bishop:M,Red_Knolls:M,
1826	25734	33	Bishop:Y,Red_Knolls:Y,
1827	25740	122	Bishop:R,Red_Knolls:R,
1828	25741	60	Bishop:M,Red_Knolls:A,
1829	25742	27	Bishop:M,Red_Knolls:M,
1830	25772	92	Bishop:C,Red_Knolls:Y,
1831	25791	94	Bishop:W,Red_Knolls:W,
1832	25811	116	Bishop:M,Red_Knolls:M,
1833	25812	250	Bishop:T,Red_Knolls:W,
1834	25817	481	Bishop:W,Red_Knolls:W,
1835	25819	74	Bishop:M,Red_Knolls:M,
1836	25850	123	Bishop:Y,Red_Knolls:Y,
1837	25857	82	Bishop:R,Red_Knolls:R,
1838	25860	13	Bishop:R,Red_Knolls:G,
1839	25863	99	Bishop:R,Red_Knolls:R,
1840	25900	6	Bishop:K,Red_Knolls:K,
1841	25902	412	Bishop:W,Red_Knolls:A,
1842	25906	114	Bishop:W,Red_Knolls:W,
1843	25913	41	Bishop:K,Red_Knolls:K,
1844	25921	89	Bishop:R,Red_Knolls:R,
1845	25933	33	Bishop:Y,Red_Knolls:C,
1846	25936	124	Bishop:Y,Red_Knolls:C,
1847	25951	16	Bishop:S,Red_Knolls:G,
1848	25966	79	Bishop:S,Red_Knolls:S,
1849	26000	76	Bishop:W,Red_Knolls:A,
1850	26004	14	Bishop:R,Red_Knolls:R,
1851	26012	24	Bishop:Y,Red_Knolls:T,
1852	26026	341	Bishop:K,Red_Knolls:K,
1853	26047	60	Bishop:W,Red_Knolls:W,
1854	26049	68	Bishop:Y,Red_Knolls:Y,
1855	26083	94	Bishop:Y,Red_Knolls:Y,
1856	26086	82	Bishop:R,Red_Knolls:R,
1857	26101	117	Bishop:R,Red_Knolls:R,
1858	26123	98	Bishop:R,Red_Knolls:R,
1859	26139	102	Bishop:Y,Red_Knolls:Y,
1860	26146	126	Bishop:Y,Red_Knolls:Y,
1861	26148	67	Bishop:M,Red_Knolls:M,
1862	26150	227	Bishop:K,Red_Knolls:K,
1863	26160	87	Bishop:K,Red_Knolls:G,
1864	26168	32	Bishop:R,Red_Knolls:R,
1865	26172	357	Bishop:Y,Red_Knolls:Y,
1866	26177	89	Bishop:W,Red_Knolls:W,
1867	26193	89	Bishop:Y,Red_Knolls:Y,
1868	26196	101	Bishop:C,Red_Knolls:Y,
1869	26236	401	Bishop:K,Red_Knolls:T,
1870	26263	157	Bishop:M,Red_Knolls:A,
1871	26277	52	Bishop:Y,Red_Knolls:Y,
1872	26280	97	Bishop:R,Red_Knolls:R,
1873	26301	95	Bishop:K,Red_Knolls:K,
1874	26306	9	Bishop:K,Red_Knolls:K,
1875	26308	32	Bishop:C,Red_Knolls:Y,
1876	26340	156	Bishop:A,Red_Knolls:W,
1877	26368	94	Bishop:M,Red_Knolls:C,
1878	26387	10	Bishop:S,Red_Knolls:S,
1879	26389	33	Bishop:S,Red_Knolls:S,
1880	26400	46	Bishop:R,Red_Knolls:R,
1881	26401	48	Bishop:R,Red_Knolls:R,
1882	26415	93	Bishop:Y,Red_Knolls:Y,
1883	26417	28	Bishop:A,Red_Knolls:W,
1884	26422	88	Bishop:S,Red_Knolls:G,
1885	26436	67	Bishop:W,Red_Knolls:W,
1886	26457	60	Bishop:K,Red_Knolls:K,
1887	26499	19	Bishop:R,Red_Knolls:A,
1888	26503	151	Bishop:W,Red_Knolls:A,
1889	26509	138	Bishop:K,Red_Knolls:K,
1890	26511	16	Bishop:Y,Red_Knolls:Y,
1891	26524	275	Bishop:A,Red_Knolls:M,
1892	26525	155	Bishop:R,Red_Knolls:R,
1893	26537	218	Bishop:M,Red_Knolls:M,
1894	26567	343	Bishop:K,Red_Knolls:K,
1895	26581	20	Bishop:M,Red_Knolls:M,
1896	26585	137	Bishop:S,Red_Knolls:S,
1897	26594	127	Bishop:Y,Red_Knolls:Y,
1898	26606	81	Bishop:M,Red_Knolls:M,
1899	26608	464	Bishop:K,Red_Knolls:T,
1900	26618	17	Bishop:M,Red_Knolls:M,
1901	26623	22	Bishop:W,Red_Knolls:W,
1902	26637	26	Bishop:M,Red_Knolls:M,
1903	26638	84	Bishop:R,Red_Knolls:R,
1904	26639	37	Bishop:R,Red_Knolls:R,
1905	26643	124	Bishop:S,Red_Knolls:S,
1906	26665	82	Bishop:W,Red_Knolls:W,
1907	26670	73	Bishop:R,Red_Knolls:R,
1908	26700	57	Bishop:W,Red_Knolls:W,
1909	26703	14	Bishop:M,Red_Knolls:A,
1910	26707	120	Bishop:W,Red_Knolls:W,
1911	26714	22	Bishop:S,Red_Knolls:S,
1912	26731	16	Bishop:W,Red_Knolls:W,
1913	26750	134	Bishop:C,Red_Knolls:M,
1914	26757	48	Bishop:R,Red_Knolls:R,
1915	26769	115	Bishop:M,Red_Knolls:M,
1916	26794	138	Bishop:M,Red_Knolls:C,
1917	26805	304	Bishop:R,Red_Knolls:R,
1918	26811	130	Bishop:C,Red_Knolls:Y,
1919	26829	331	Bishop:S,Red_Knolls:S,
1920	26836	208	Bishop:W,Red_Knolls:W,
1921	26853	106	Bishop:R,Red_Knolls:A,
1922	26866	96	Bishop:K,Red_Knolls:K,
1923	26878	89	Bishop:K,Red_Knolls:G,
1924	26885	112	Bishop:R,Red_Knolls:G,
1925	26891	102	Bishop:Y,Red_Knolls:Y,
1926	26901	39	Bishop:W,Red_Knolls:W,
1927	26903	25	Bishop:W,Red_Knolls:W,
1928	26925	18	Bishop:R,Red_Knolls:R,
1929	26926	622	Bishop:W,Red_Knolls:A,
1930	26931	151	Bishop:M,Red_Knolls:M,
1931	26949	57	Bishop:K,Red_Knolls:K,
1932	26955	62	Bishop:K,Red_Knolls:K,
1933	26959	100	Bishop:T,Red_Knolls:W,
1934	26971	46	Bishop:Y,Red_Knolls:Y,
1935	26987	6	Bishop:C,Red_Knolls:M,
1936	26998	46	Bishop:S,Red_Knolls:C,
1937	27006	114	Bishop:M,Red_Knolls:M,
1938	27010	257	Bishop:K,Red_Knolls:K,
1939	27026	69	Bishop:Y,Red_Knolls:Y,
1940	27032	9	Bishop:S,Red_Knolls:S,
1941	27038	98	Bishop:Y,Red_Knolls:Y,
1942	27048	90	Bishop:K,Red_Knolls:G,
1943	27054	116	Bishop:R,Red_Knolls:R,
1944	27066	76	Bishop:R,Red_Knolls:R,
1945	27094	27	Bishop:G,Red_Knolls:R,
1946	27098	47	Bishop:Y,Red_Knolls:T,
1947	27101	132	Bishop:R,Red_Knolls:R,
1948	27107	22	Bishop:M,Red_Knolls:M,
1949	27109	108	Bishop:S,Red_Knolls:S,
1950	27111	85	Bishop:K,Red_Knolls:K,
1951	27130	50	Bishop:R,Red_Knolls:R,
1952	27149	94	Bishop:R,Red_Knolls:R,
1953	27154	14	Bishop:S,Red_Knolls:S,
1954	27178	57	Bishop:S,Red_Knolls:S,
1955	27228	33	Bishop:K,Red_Knolls:K,
1956	27239	38	Bishop:S,Red_Knolls:S,
1957	27245	37	Bishop:R,Red_Knolls:R,
1958	27250	29	Bishop:R,Red_Knolls:R,
1959	27270	123	Bishop:K,Red_Knolls:K,
1960	27294	143	Bishop:W,Red_Knolls:W,
1961	27311	25	Bishop:W,Red_Knolls:W,
1962	27319	116	Bishop:R,Red_Knolls:R,
1963	27340	146	Bishop:R,Red_Knolls:R,
1964	27407	69	Bishop:S,Red_Knolls:S,
1965	27409	62	Bishop:C,Red_Knolls:M,
1966	27431	94	Bishop:K,Red_Knolls:K,
1967	27440	22	Bishop:M,Red_Knolls:M,
1968	27480	43	Bishop:R,Red_Knolls:R,
1969	27493	515	Bishop:K,Red_Knolls:G,
1970	27495	433	Bishop:K,Red_Knolls:K,
1971	27503	96	Bishop:R,Red_Knolls:R,
1972	27505	104	Bishop:W,Red_Knolls:W,
1973	27506	143	Bishop:M,Red_Knolls:M,
1974	27509	121	Bishop:W,Red_Knolls:W,
1975	27521	126	Bishop:C,Red_Knolls:M,
1976	27562	110	Bishop:R,Red_Knolls:R,
1977	27573	98	Bishop:R,Red_Knolls:R,
1978	27575	111	Bishop:K,Red_Knolls:K,
1979	27585	139	Bishop:M,Red_Knolls:M,
1980	27587	36	Bishop:Y,Red_Knolls:Y,
1981	27596	155	Bishop:M,Red_Knolls:M,
1982	27605	25	Bishop:W,Red_Knolls:W,
1983	27628	123	Bishop:Y,Red_Knolls:Y,
1984	27630	509	Bishop:G,Red_Knolls:K,
1985	27654	19	Bishop:K,Red_Knolls:K,
1986	27709	96	Bishop:W,Red_Knolls:W,
1987	27719	26	Bishop:W,Red_Knolls:W,
1988	27729	68	Bishop:R,Red_Knolls:A,
1989	27737	94	Bishop:Y,Red_Knolls:Y,
1990	27739	61	Bishop:W,Red_Knolls:W,
1991	27751	67	Bishop:T,Red_Knolls:Y,
1992	27753	18	Bishop:W,Red_Knolls:W,
1993	27779	399	Bishop:K,Red_Knolls:K,
1994	27780	122	Bishop:M,Red_Knolls:C,
1995	27806	119	Bishop:S,Red_Knolls:S,
1996	27807	53	Bishop:M,Red_Knolls:M,
1997	27821	10	Bishop:G,Red_Knolls:R,
1998	27839	14	Bishop:A,Red_Knolls:R,
1999	27842	95	Bishop:S,Red_Knolls:C,
2000	27843	432	Bishop:W,Red_Knolls:W,
2001	27852	52	Bishop:Y,Red_Knolls:Y,
2002	27861	96	Bishop:R,Red_Knolls:R,
2003	27910	84	Bishop:K,Red_Knolls:K,
2004	27922	82	Bishop:Y,Red_Knolls:Y,
2005	27929	85	Bishop:G,Red_Knolls:R,
2006	27932	108	Bishop:R,Red_Knolls:R,
2007	27953	71	Bishop:R,Red_Knolls:R,
2008	27954	80	Bishop:R,Red_Knolls:R,
2009	27964	461	Bishop:K,Red_Knolls:K,
2010	27976	86	Bishop:S,Red_Knolls:S,
2011	27980	86	Bishop:R,Red_Knolls:R,
2012	27983	74	Bishop:R,Red_Knolls:R,
2013	27996	529	Bishop:K,Red_Knolls:K,
2014	28025	145	Bishop:Y,Red_Knolls:Y,
2015	28072	31	Bishop:R,Red_Knolls:R,
2016	28096	154	Bishop:K,Red_Knolls:K,
2017	28108	41	Bishop:W,Red_Knolls:A,
2018	28109	16	Bishop:R,Red_Knolls:R,
2019	28117	45	Bishop:K,Red_Knolls:K,
2020	28164	278	Bishop:W,Red_Knolls:W,
2021	28209	44	Bishop:M,Red_Knolls:M,
2022	28215	135	Bishop:W,Red_Knolls:W,
2023	28223	153	Bishop:Y,Red_Knolls:Y,
2024	28232	361	Bishop:W,Red_Knolls:W,
2025	28247	141	Bishop:Y,Red_Knolls:Y,
2026	28248	152	Bishop:Y,Red_Knolls:Y,
2027	28266	97	Bishop:Y,Red_Knolls:Y,
2028	28271	97	Bishop:K,Red_Knolls:K,
2029	28274	61	Bishop:W,Red_Knolls:W,
2030	28291	29	Bishop:R,Red_Knolls:G,
2031	28314	139	Bishop:M,Red_Knolls:M,
2032	28400	145	Bishop:M,Red_Knolls:M,
2033	28402	71	Bishop:K,Red_Knolls:K,
2034	28408	71	Bishop:S,Red_Knolls:S,
2035	28421	147	Bishop:Y,Red_Knolls:Y,
2036	28424	155	Bishop:R,Red_Knolls:R,
2037	28447	118	Bishop:R,Red_Knolls:G,
2038	28458	61	Bishop:Y,Red_Knolls:Y,
2039	28463	79	Bishop:M,Red_Knolls:C,
2040	28473	274	Bishop:R,Red_Knolls:R,
2041	28482	141	Bishop:R,Red_Knolls:R,
2042	28524	9	Bishop:W,Red_Knolls:W,
2043	28530	148	Bishop:W,Red_Knolls:W,
2044	28533	90	Bishop:K,Red_Knolls:K,
2045	28548	506	Bishop:A,Red_Knolls:W,
2046	28572	144	Bishop:R,Red_Knolls:A,
2047	28616	73	Bishop:W,Red_Knolls:W,
2048	28627	12	Bishop:A,Red_Knolls:W,
2049	28632	73	Bishop:K,Red_Knolls:K,
2050	28636	38	Bishop:A,Red_Knolls:W,
2051	28658	41	Bishop:M,Red_Knolls:M,
2052	28662	147	Bishop:M,Red_Knolls:M,
2053	28672	377	Bishop:K,Red_Knolls:K,
2054	28677	114	Bishop:Y,Red_Knolls:Y,
2055	28679	141	Bishop:W,Red_Knolls:A,
2056	28682	63	Bishop:R,Red_Knolls:R,
2057	28707	70	Bishop:W,Red_Knolls:W,
2058	28732	33	Bishop:W,Red_Knolls:W,
2059	28787	388	Bishop:K,Red_Knolls:K,
2060	28789	30	Bishop:W,Red_Knolls:W,
2061	28794	9	Bishop:Y,Red_Knolls:Y,
2062	28808	123	Bishop:K,Red_Knolls:K,
2063	28832	113	Bishop:Y,Red_Knolls:C,
2064	28848	19	Bishop:C,Red_Knolls:M,
2065	28860	111	Bishop:K,Red_Knolls:K,
2066	28876	150	Bishop:W,Red_Knolls:W,
2067	28883	143	Bishop:G,Red_Knolls:K,
2068	28884	85	Bishop:W,Red_Knolls:W,
2069	28899	153	Bishop:W,Red_Knolls:W,
2070	28928	22	Bishop:W,Red_Knolls:W,
2071	28941	22	Bishop:R,Red_Knolls:R,
2072	28942	21	Bishop:Y,Red_Knolls:Y,
2073	28943	97	Bishop:R,Red_Knolls:G,
2074	28960	67	Bishop:Y,Red_Knolls:T,
2075	28962	148	Bishop:W,Red_Knolls:W,
2076	28978	71	Bishop:W,Red_Knolls:W,
2077	28987	82	Bishop:R,Red_Knolls:R,
2078	28990	73	Bishop:M,Red_Knolls:M,
2079	28991	127	Bishop:G,Red_Knolls:S,
2080	29029	7	Bishop:W,Red_Knolls:W,
2081	29092	64	Bishop:Y,Red_Knolls:Y,
2082	29437	140	Bishop:R,Red_Knolls:R,
2083	29479	82	Bishop:M,Red_Knolls:M,
2084	29490	77	Bishop:R,Red_Knolls:R,
2085	29793	58	Bishop:C,Red_Knolls:S,
2086	29830	142	Bishop:Y,Red_Knolls:Y,
2087	29861	132	Bishop:K,Red_Knolls:T,
2088	29932	76	Bishop:R,Red_Knolls:R,
2089	29965	135	Bishop:M,Red_Knolls:M,
2090	29983	422	Bishop:A,Red_Knolls:W,
2091	29987	147	Bishop:S,Red_Knolls:S,
2092	30012	99	Bishop:K,Red_Knolls:K,
2093	30107	100	Bishop:K,Red_Knolls:K,
2094	30333	73	Bishop:W,Red_Knolls:W,
2095	30428	133	Bishop:G,Red_Knolls:K,
2096	30567	150	Bishop:K,Red_Knolls:G,
2097	30698	46	Bishop:K,Red_Knolls:K,
2098	30722	94	Bishop:Y,Red_Knolls:T,
2099	30838	94	Bishop:W,Red_Knolls:W,
2100	30883	69	Bishop:R,Red_Knolls:R,
2101	30965	101	Bishop:C,Red_Knolls:S,
2102	30967	86	Bishop:M,Red_Knolls:M,
2103	31021	75	Bishop:M,Red_Knolls:M,
2104	31254	116	Bishop:M,Red_Knolls:M,
2105	31303	52	Bishop:K,Red_Knolls:K,
2106	31326	93	Bishop:T,Red_Knolls:W,
2107	31361	132	Bishop:R,Red_Knolls:R,
2108	31394	21	Bishop:Y,Red_Knolls:Y,
2109	31409	43	Bishop:M,Red_Knolls:M,
2110	31508	6	Bishop:A,Red_Knolls:R,
2111	58560	150	Bishop:Y,Red_Knolls:Y,
2112	61375	35	Bishop:W,Red_Knolls:W,
2113	67431	144	Bishop:C,Red_Knolls:M,
2114	67693	61	Bishop:W,Red_Knolls:W,
2115	80386	148	Bishop:Y,Red_Knolls:Y,
2116	84653	35	Bishop:Y,Red_Knolls:Y,
2117	120042	140	Bishop:S,Red_Knolls:S,
2118	120163	49	Bishop:R,Red_Knolls:R,
2119	121116	96	Bishop:R,Red_Knolls:R,
2120	123797	50	Bishop:S,Red_Knolls:S,
2121	124161	122	Bishop:W,Red_Knolls:W,
2122	128601	43	Bishop:M,Red_Knolls:M,
2123	128628	53	Bishop:K,Red_Knolls:K,
2124	131323	24	Bishop:R,Red_Knolls:R,
2125	134582	33	Bishop:S,Red_Knolls:S,
2126	136991	484	Bishop:K,Red_Knolls:K,
2127	138323	146	Bishop:Y,Red_Knolls:Y,
2128	141187	10	Bishop:R,Red_Knolls:A,
2129	142535	465	Bishop:K,Red_Knolls:K,
2130	145655	13	Bishop:S,Red_Knolls:S,
2131	147001	34	Bishop:R,Red_Knolls:R,
2132	149159	17	Bishop:S,Red_Knolls:S,
2133	149473	116	Bishop:R,Red_Knolls:R,
2134	150114	10	Bishop:K,Red_Knolls:K,
2135	151585	20	Bishop:R,Red_Knolls:R,
2136	156500	19	Bishop:K,Red_Knolls:K,
2137	159095	84	Bishop:S,Red_Knolls:S,
2138	159200	113	Bishop:S,Red_Knolls:S,
2139	163213	93	Bishop:W,Red_Knolls:W,
2140	163777	470	Bishop:K,Red_Knolls:K,
2141	163858	99	Bishop:K,Red_Knolls:K,
2142	164894	10	Bishop:M,Red_Knolls:M,
2143	165858	119	Bishop:R,Red_Knolls:R,
2144	167822	148	Bishop:R,Red_Knolls:A,
2145	169018	157	Bishop:W,Red_Knolls:W,
2146	175202	298	Bishop:G,Red_Knolls:R,
2147	175245	110	Bishop:W,Red_Knolls:W,
2148	175585	109	Bishop:Y,Red_Knolls:T,
2149	176712	97	Bishop:G,Red_Knolls:R,
2150	177432	139	Bishop:W,Red_Knolls:W,
2151	177947	16	Bishop:Y,Red_Knolls:Y,
2152	178283	73	Bishop:G,Red_Knolls:R,
2153	178469	137	Bishop:W,Red_Knolls:W,
2154	178475	82	Bishop:S,Red_Knolls:S,
2155	179675	41	Bishop:G,Red_Knolls:S,
2156	181589	79	Bishop:W,Red_Knolls:W,
